timestamp,accuracy,error,in_latency_window,retrain_active,deploy_active
431,1.0000,0.0000,True,True,False
432,0.0000,1.0000,True,True,False
433,1.0000,0.0000,True,True,False
434,1.0000,0.0000,True,True,False
435,1.0000,0.0000,True,True,False
436,0.0000,1.0000,True,True,False
437,1.0000,0.0000,True,True,False
438,1.0000,0.0000,True,True,False
439,1.0000,0.0000,True,True,False
440,1.0000,0.0000,True,True,False
441,0.0000,1.0000,True,True,False
442,1.0000,0.0000,True,True,False
443,1.0000,0.0000,True,True,False
444,1.0000,0.0000,True,True,False
445,1.0000,0.0000,True,True,False
446,1.0000,0.0000,True,True,False
447,1.0000,0.0000,True,True,False
448,0.0000,1.0000,True,True,False
449,1.0000,0.0000,True,True,False
450,1.0000,0.0000,True,True,False
451,1.0000,0.0000,True,True,False
452,1.0000,0.0000,True,True,False
453,0.0000,1.0000,True,True,False
454,1.0000,0.0000,True,True,False
455,1.0000,0.0000,True,True,False
456,0.0000,1.0000,True,True,False
457,1.0000,0.0000,True,True,False
458,1.0000,0.0000,True,True,False
459,1.0000,0.0000,True,True,False
460,1.0000,0.0000,True,True,False
461,1.0000,0.0000,True,True,False
462,1.0000,0.0000,True,True,False
463,1.0000,0.0000,True,True,False
464,1.0000,0.0000,True,True,False
465,1.0000,0.0000,True,True,False
466,1.0000,0.0000,True,True,False
467,1.0000,0.0000,True,True,False
468,1.0000,0.0000,True,True,False
469,1.0000,0.0000,True,True,False
470,1.0000,0.0000,True,True,False
471,1.0000,0.0000,True,True,False
472,1.0000,0.0000,True,True,False
473,1.0000,0.0000,True,True,False
474,1.0000,0.0000,True,True,False
475,1.0000,0.0000,True,True,False
476,1.0000,0.0000,True,True,False
477,1.0000,0.0000,True,True,False
478,1.0000,0.0000,True,True,False
479,1.0000,0.0000,True,True,False
480,1.0000,0.0000,True,True,False
481,1.0000,0.0000,True,True,False
482,1.0000,0.0000,True,True,False
483,1.0000,0.0000,True,True,False
484,1.0000,0.0000,True,True,False
485,1.0000,0.0000,True,True,False
486,1.0000,0.0000,True,True,False
487,1.0000,0.0000,True,True,False
488,1.0000,0.0000,True,True,False
489,1.0000,0.0000,True,True,False
490,1.0000,0.0000,True,True,False
491,1.0000,0.0000,True,True,False
492,1.0000,0.0000,True,True,False
493,1.0000,0.0000,True,True,False
494,0.0000,1.0000,True,True,False
495,1.0000,0.0000,True,True,False
496,1.0000,0.0000,True,True,False
497,1.0000,0.0000,True,True,False
498,1.0000,0.0000,True,True,False
499,0.0000,1.0000,True,True,False
500,0.0000,1.0000,True,False,True
501,1.0000,0.0000,True,False,True
502,1.0000,0.0000,True,False,True
503,1.0000,0.0000,True,False,True
504,0.0000,1.0000,True,False,True
505,0.0000,1.0000,True,False,True
506,1.0000,0.0000,True,False,True
507,1.0000,0.0000,True,False,True
508,0.0000,1.0000,True,False,True
509,1.0000,0.0000,True,False,True
510,1.0000,0.0000,True,False,True
511,0.0000,1.0000,True,False,True
512,1.0000,0.0000,True,False,True
513,1.0000,0.0000,True,False,True
514,0.0000,1.0000,True,False,True
515,1.0000,0.0000,True,False,True
516,0.0000,1.0000,True,False,True
517,1.0000,0.0000,True,False,True
518,0.0000,1.0000,True,False,True
519,1.0000,0.0000,True,False,True
520,1.0000,0.0000,False,False,False
521,0.0000,1.0000,False,False,False
522,0.0000,1.0000,False,False,False
523,1.0000,0.0000,False,False,False
524,1.0000,0.0000,False,False,False
525,1.0000,0.0000,False,False,False
526,1.0000,0.0000,False,False,False
527,1.0000,0.0000,False,False,False
528,0.0000,1.0000,False,False,False
529,1.0000,0.0000,False,False,False
530,0.0000,1.0000,False,False,False
531,0.0000,1.0000,False,False,False
532,1.0000,0.0000,False,False,False
533,1.0000,0.0000,False,False,False
534,1.0000,0.0000,False,False,False
535,0.0000,1.0000,False,False,False
536,1.0000,0.0000,False,False,False
537,1.0000,0.0000,False,False,False
538,1.0000,0.0000,False,False,False
539,1.0000,0.0000,False,False,False
540,1.0000,0.0000,False,False,False
541,1.0000,0.0000,False,False,False
542,0.0000,1.0000,False,False,False
543,1.0000,0.0000,False,False,False
544,1.0000,0.0000,False,False,False
545,1.0000,0.0000,False,False,False
546,1.0000,0.0000,False,False,False
547,1.0000,0.0000,False,False,False
548,1.0000,0.0000,False,False,False
549,0.0000,1.0000,False,False,False
550,1.0000,0.0000,False,False,False
551,1.0000,0.0000,False,False,False
552,0.0000,1.0000,False,False,False
553,1.0000,0.0000,False,False,False
554,0.0000,1.0000,False,False,False
555,1.0000,0.0000,False,False,False
556,1.0000,0.0000,False,False,False
557,0.0000,1.0000,False,False,False
558,1.0000,0.0000,False,False,False
559,1.0000,0.0000,False,False,False
560,1.0000,0.0000,False,False,False
561,1.0000,0.0000,False,False,False
562,1.0000,0.0000,False,False,False
563,1.0000,0.0000,False,False,False
564,1.0000,0.0000,False,False,False
565,0.0000,1.0000,False,False,False
566,1.0000,0.0000,False,False,False
567,1.0000,0.0000,False,False,False
568,1.0000,0.0000,False,False,False
569,0.0000,1.0000,False,False,False
570,1.0000,0.0000,False,False,False
571,1.0000,0.0000,False,False,False
572,1.0000,0.0000,False,False,False
573,1.0000,0.0000,False,False,False
574,1.0000,0.0000,False,False,False
575,0.0000,1.0000,False,False,False
576,1.0000,0.0000,False,False,False
577,0.0000,1.0000,False,False,False
578,0.0000,1.0000,False,False,False
579,1.0000,0.0000,False,False,False
580,1.0000,0.0000,False,False,False
581,1.0000,0.0000,False,False,False
582,1.0000,0.0000,False,False,False
583,1.0000,0.0000,False,False,False
584,0.0000,1.0000,False,False,False
585,0.0000,1.0000,False,False,False
586,1.0000,0.0000,False,False,False
587,1.0000,0.0000,False,False,False
588,1.0000,0.0000,False,False,False
589,0.0000,1.0000,False,False,False
590,0.0000,1.0000,False,False,False
591,1.0000,0.0000,False,False,False
592,1.0000,0.0000,False,False,False
593,0.0000,1.0000,False,False,False
594,1.0000,0.0000,False,False,False
595,1.0000,0.0000,False,False,False
596,0.0000,1.0000,False,False,False
597,1.0000,0.0000,False,False,False
598,1.0000,0.0000,False,False,False
599,1.0000,0.0000,False,False,False
600,1.0000,0.0000,False,False,False
601,1.0000,0.0000,False,False,False
602,1.0000,0.0000,False,False,False
603,1.0000,0.0000,False,False,False
604,1.0000,0.0000,False,False,False
605,1.0000,0.0000,False,False,False
606,1.0000,0.0000,False,False,False
607,1.0000,0.0000,False,False,False
608,1.0000,0.0000,False,False,False
609,0.0000,1.0000,False,False,False
610,1.0000,0.0000,False,False,False
611,1.0000,0.0000,False,False,False
612,1.0000,0.0000,False,False,False
613,1.0000,0.0000,False,False,False
614,1.0000,0.0000,False,False,False
615,1.0000,0.0000,False,False,False
616,0.0000,1.0000,False,False,False
617,0.0000,1.0000,False,False,False
618,0.0000,1.0000,False,False,False
619,0.0000,1.0000,False,False,False
620,0.0000,1.0000,False,False,False
621,1.0000,0.0000,False,False,False
622,0.0000,1.0000,False,False,False
623,0.0000,1.0000,False,False,False
624,1.0000,0.0000,False,False,False
625,1.0000,0.0000,False,False,False
626,1.0000,0.0000,False,False,False
627,1.0000,0.0000,False,False,False
628,1.0000,0.0000,False,False,False
629,1.0000,0.0000,False,False,False
630,0.0000,1.0000,False,False,False
631,1.0000,0.0000,False,False,False
632,0.0000,1.0000,False,False,False
633,1.0000,0.0000,False,False,False
634,1.0000,0.0000,False,False,False
635,1.0000,0.0000,False,False,False
636,0.0000,1.0000,False,False,False
637,1.0000,0.0000,False,False,False
638,1.0000,0.0000,False,False,False
639,0.0000,1.0000,False,False,False
640,0.0000,1.0000,False,False,False
641,1.0000,0.0000,False,False,False
642,0.0000,1.0000,False,False,False
643,0.0000,1.0000,False,False,False
644,1.0000,0.0000,False,False,False
645,1.0000,0.0000,False,False,False
646,1.0000,0.0000,False,False,False
647,0.0000,1.0000,False,False,False
648,1.0000,0.0000,False,False,False
649,1.0000,0.0000,False,False,False
650,1.0000,0.0000,False,False,False
651,1.0000,0.0000,False,False,False
652,1.0000,0.0000,False,False,False
653,1.0000,0.0000,False,False,False
654,1.0000,0.0000,False,False,False
655,0.0000,1.0000,False,False,False
656,1.0000,0.0000,False,False,False
657,0.0000,1.0000,False,False,False
658,1.0000,0.0000,False,False,False
659,0.0000,1.0000,False,False,False
660,1.0000,0.0000,False,False,False
661,1.0000,0.0000,False,False,False
662,1.0000,0.0000,False,False,False
663,1.0000,0.0000,False,False,False
664,0.0000,1.0000,False,False,False
665,1.0000,0.0000,False,False,False
666,1.0000,0.0000,False,False,False
667,1.0000,0.0000,False,False,False
668,1.0000,0.0000,False,False,False
669,1.0000,0.0000,False,False,False
670,0.0000,1.0000,False,False,False
671,0.0000,1.0000,False,False,False
672,1.0000,0.0000,False,False,False
673,0.0000,1.0000,False,False,False
674,1.0000,0.0000,False,False,False
675,1.0000,0.0000,False,False,False
676,0.0000,1.0000,False,False,False
677,1.0000,0.0000,False,False,False
678,1.0000,0.0000,False,False,False
679,1.0000,0.0000,False,False,False
680,1.0000,0.0000,False,False,False
681,1.0000,0.0000,False,False,False
682,1.0000,0.0000,False,False,False
683,0.0000,1.0000,False,False,False
684,0.0000,1.0000,False,False,False
685,0.0000,1.0000,False,False,False
686,1.0000,0.0000,False,False,False
687,1.0000,0.0000,False,False,False
688,1.0000,0.0000,False,False,False
689,1.0000,0.0000,False,False,False
690,0.0000,1.0000,False,False,False
691,1.0000,0.0000,False,False,False
692,1.0000,0.0000,False,False,False
693,1.0000,0.0000,False,False,False
694,1.0000,0.0000,False,False,False
695,1.0000,0.0000,False,False,False
696,0.0000,1.0000,False,False,False
697,1.0000,0.0000,False,False,False
698,1.0000,0.0000,False,False,False
699,1.0000,0.0000,False,False,False
700,1.0000,0.0000,False,False,False
701,1.0000,0.0000,False,False,False
702,1.0000,0.0000,False,False,False
703,1.0000,0.0000,False,False,False
704,1.0000,0.0000,False,False,False
705,1.0000,0.0000,False,False,False
706,1.0000,0.0000,False,False,False
707,0.0000,1.0000,False,False,False
708,1.0000,0.0000,False,False,False
709,1.0000,0.0000,False,False,False
710,1.0000,0.0000,False,False,False
711,1.0000,0.0000,False,False,False
712,1.0000,0.0000,False,False,False
713,1.0000,0.0000,False,False,False
714,1.0000,0.0000,False,False,False
715,1.0000,0.0000,False,False,False
716,0.0000,1.0000,False,False,False
717,1.0000,0.0000,False,False,False
718,1.0000,0.0000,False,False,False
719,1.0000,0.0000,False,False,False
720,0.0000,1.0000,False,False,False
721,1.0000,0.0000,False,False,False
722,0.0000,1.0000,False,False,False
723,1.0000,0.0000,False,False,False
724,1.0000,0.0000,False,False,False
725,1.0000,0.0000,False,False,False
726,1.0000,0.0000,False,False,False
727,1.0000,0.0000,False,False,False
728,1.0000,0.0000,False,False,False
729,1.0000,0.0000,False,False,False
730,1.0000,0.0000,False,False,False
731,1.0000,0.0000,False,False,False
732,1.0000,0.0000,False,False,False
733,0.0000,1.0000,False,False,False
734,1.0000,0.0000,False,False,False
735,1.0000,0.0000,False,False,False
736,0.0000,1.0000,False,False,False
737,1.0000,0.0000,False,False,False
738,1.0000,0.0000,False,False,False
739,1.0000,0.0000,False,False,False
740,1.0000,0.0000,False,False,False
741,1.0000,0.0000,False,False,False
742,1.0000,0.0000,False,False,False
743,1.0000,0.0000,False,False,False
744,0.0000,1.0000,False,False,False
745,1.0000,0.0000,False,False,False
746,1.0000,0.0000,False,False,False
747,1.0000,0.0000,False,False,False
748,1.0000,0.0000,False,False,False
749,1.0000,0.0000,False,False,False
750,1.0000,0.0000,False,False,False
751,0.0000,1.0000,False,False,False
752,1.0000,0.0000,False,False,False
753,1.0000,0.0000,False,False,False
754,1.0000,0.0000,False,False,False
755,1.0000,0.0000,False,False,False
756,1.0000,0.0000,False,False,False
757,1.0000,0.0000,False,False,False
758,1.0000,0.0000,False,False,False
759,1.0000,0.0000,False,False,False
760,1.0000,0.0000,False,False,False
761,1.0000,0.0000,False,False,False
762,1.0000,0.0000,False,False,False
763,1.0000,0.0000,False,False,False
764,1.0000,0.0000,False,False,False
765,0.0000,1.0000,False,False,False
766,1.0000,0.0000,False,False,False
767,1.0000,0.0000,False,False,False
768,1.0000,0.0000,False,False,False
769,1.0000,0.0000,False,False,False
770,0.0000,1.0000,False,False,False
771,0.0000,1.0000,False,False,False
772,1.0000,0.0000,False,False,False
773,1.0000,0.0000,False,False,False
