drift_type,drift_point,policy_type,error_threshold,window_size,budget,retrain_latency,deploy_latency,overall_accuracy,pre_drift_accuracy,post_drift_accuracy,accuracy_drop,total_retrains,budget_utilization,retrains_before_drift,retrains_after_drift,random_seed
abrupt,5000,periodic,,,10,2000,50,0.7505,0.7982,0.7028,-0.09540000000000004,4,0.4,2,2,2021
abrupt,5000,periodic,,,20,2,1,0.7501,0.7724,0.7278,-0.04459999999999997,20,1.0,10,10,42
abrupt,5000,periodic,,,20,2,1,0.7384,0.7114,0.7654,0.05399999999999994,20,1.0,10,10,123
abrupt,5000,periodic,,,20,2,1,0.8085,0.823,0.794,-0.028999999999999915,20,1.0,10,10,456
abrupt,5000,periodic,,,20,2,1,0.8143,0.7942,0.8344,0.040200000000000014,20,1.0,10,10,789
abrupt,5000,periodic,,,20,2,1,0.8203,0.8046,0.836,0.031399999999999983,20,1.0,10,10,1011
abrupt,5000,periodic,,,20,2,1,0.7621,0.7278,0.7964,0.0686,20,1.0,10,10,1213
abrupt,5000,periodic,,,20,2,1,0.7692,0.7742,0.7642,-0.010000000000000009,20,1.0,10,10,1415
abrupt,5000,periodic,,,20,2,1,0.8028,0.7804,0.8252,0.04480000000000006,20,1.0,10,10,1617
abrupt,5000,periodic,,,20,2,1,0.7496,0.7918,0.7074,-0.08439999999999992,20,1.0,10,10,1819
abrupt,5000,periodic,,,20,2,1,0.752,0.8016,0.7024,-0.09919999999999995,20,1.0,10,10,2021
abrupt,5000,periodic,,,20,2000,50,0.7521,0.7738,0.7304,-0.043399999999999994,4,0.2,2,2,42
abrupt,5000,periodic,,,20,2000,50,0.7365,0.7118,0.7612,0.0494,4,0.2,2,2,123
abrupt,5000,periodic,,,20,2000,50,0.808,0.8224,0.7936,-0.028800000000000048,4,0.2,2,2,456
abrupt,5000,periodic,,,20,2000,50,0.8134,0.7916,0.8352,0.04360000000000008,4,0.2,2,2,789
abrupt,5000,periodic,,,20,2000,50,0.8196,0.808,0.8312,0.0232,4,0.2,2,2,1011
abrupt,5000,periodic,,,20,2000,50,0.7617,0.7224,0.801,0.0786,4,0.2,2,2,1213
abrupt,5000,periodic,,,20,2000,50,0.7711,0.771,0.7712,0.00019999999999997797,4,0.2,2,2,1415
abrupt,5000,periodic,,,20,2000,50,0.8043,0.7824,0.8262,0.04380000000000006,4,0.2,2,2,1617
abrupt,5000,periodic,,,20,2000,50,0.7503,0.788,0.7126,-0.07540000000000002,4,0.2,2,2,1819
abrupt,5000,periodic,,,20,2000,50,0.7457,0.795,0.6964,-0.09860000000000002,4,0.2,2,2,2021
gradual,5000,periodic,,,5,2,1,0.7484,0.7712,0.7256,-0.045599999999999974,5,1.0,3,2,42
gradual,5000,periodic,,,5,2,1,0.7321,0.711,0.7532,0.042200000000000015,5,1.0,3,2,123
gradual,5000,periodic,,,5,2,1,0.8,0.8206,0.7794,-0.041200000000000014,5,1.0,3,2,456
gradual,5000,periodic,,,5,2,1,0.8068,0.793,0.8206,0.027599999999999958,5,1.0,3,2,789
gradual,5000,periodic,,,5,2,1,0.8201,0.8074,0.8328,0.025399999999999978,5,1.0,3,2,1011
gradual,5000,periodic,,,5,2,1,0.7561,0.7242,0.788,0.06380000000000008,5,1.0,3,2,1213
gradual,5000,periodic,,,5,2,1,0.7694,0.7728,0.766,-0.006800000000000028,5,1.0,3,2,1415
gradual,5000,periodic,,,5,2,1,0.7967,0.7842,0.8092,0.025000000000000022,5,1.0,3,2,1617
gradual,5000,periodic,,,5,2,1,0.7453,0.7874,0.7032,-0.08419999999999994,5,1.0,3,2,1819
gradual,5000,periodic,,,5,2,1,0.7512,0.7956,0.7068,-0.08879999999999999,5,1.0,3,2,2021
gradual,5000,periodic,,,5,2000,50,0.7509,0.7712,0.7306,-0.04059999999999997,3,0.6,2,1,42
gradual,5000,periodic,,,5,2000,50,0.7341,0.7134,0.7548,0.04139999999999999,3,0.6,2,1,123
gradual,5000,periodic,,,5,2000,50,0.8037,0.822,0.7854,-0.036599999999999966,3,0.6,2,1,456
gradual,5000,periodic,,,5,2000,50,0.8068,0.7946,0.819,0.024399999999999977,3,0.6,2,1,789
gradual,5000,periodic,,,5,2000,50,0.8223,0.8108,0.8338,0.02300000000000002,3,0.6,2,1,1011
gradual,5000,periodic,,,5,2000,50,0.7544,0.7206,0.7882,0.0676,3,0.6,2,1,1213
gradual,5000,periodic,,,5,2000,50,0.7686,0.7704,0.7668,-0.0035999999999999366,3,0.6,2,1,1415
gradual,5000,periodic,,,5,2000,50,0.7959,0.7808,0.811,0.030200000000000005,3,0.6,2,1,1617
gradual,5000,periodic,,,5,2000,50,0.7491,0.7904,0.7078,-0.0826,3,0.6,2,1,1819
gradual,5000,periodic,,,5,2000,50,0.7507,0.7974,0.704,-0.09340000000000004,3,0.6,2,1,2021
gradual,5000,periodic,,,10,2,1,0.7482,0.769,0.7274,-0.04159999999999997,10,1.0,5,5,42
gradual,5000,periodic,,,10,2,1,0.7315,0.7146,0.7484,0.03379999999999994,10,1.0,5,5,123
gradual,5000,periodic,,,10,2,1,0.8013,0.821,0.7816,-0.03939999999999999,10,1.0,5,5,456
gradual,5000,periodic,,,10,2,1,0.8065,0.7898,0.8232,0.033400000000000096,10,1.0,5,5,789
gradual,5000,periodic,,,10,2,1,0.8217,0.8126,0.8308,0.018199999999999994,10,1.0,5,5,1011
gradual,5000,periodic,,,10,2,1,0.7555,0.7244,0.7866,0.06219999999999992,10,1.0,5,5,1213
gradual,5000,periodic,,,10,2,1,0.7702,0.771,0.7694,-0.0016000000000000458,10,1.0,5,5,1415
gradual,5000,periodic,,,10,2,1,0.7962,0.7774,0.815,0.03759999999999997,10,1.0,5,5,1617
gradual,5000,periodic,,,10,2,1,0.7468,0.7858,0.7078,-0.07800000000000007,10,1.0,5,5,1819
gradual,5000,periodic,,,10,2,1,0.7518,0.7988,0.7048,-0.09399999999999997,10,1.0,5,5,2021
gradual,5000,periodic,,,10,2000,50,0.7472,0.7696,0.7248,-0.04479999999999995,4,0.4,2,2,42
gradual,5000,periodic,,,10,2000,50,0.7349,0.7152,0.7546,0.0394000000000001,4,0.4,2,2,123
gradual,5000,periodic,,,10,2000,50,0.8021,0.823,0.7812,-0.04179999999999995,4,0.4,2,2,456
gradual,5000,periodic,,,10,2000,50,0.8073,0.7922,0.8224,0.030200000000000005,4,0.4,2,2,789
gradual,5000,periodic,,,10,2000,50,0.8193,0.8092,0.8294,0.020199999999999996,4,0.4,2,2,1011
gradual,5000,periodic,,,10,2000,50,0.7532,0.7236,0.7828,0.05920000000000003,4,0.4,2,2,1213
gradual,5000,periodic,,,10,2000,50,0.7695,0.771,0.768,-0.0030000000000000027,4,0.4,2,2,1415
gradual,5000,periodic,,,10,2000,50,0.7973,0.7842,0.8104,0.0262,4,0.4,2,2,1617
gradual,5000,periodic,,,10,2000,50,0.7479,0.7928,0.703,-0.08979999999999999,4,0.4,2,2,1819
gradual,5000,periodic,,,10,2000,50,0.7512,0.7988,0.7036,-0.09519999999999995,4,0.4,2,2,2021
gradual,5000,periodic,,,20,2,1,0.7536,0.7778,0.7294,-0.0484,20,1.0,10,10,42
gradual,5000,periodic,,,20,2,1,0.7349,0.7136,0.7562,0.04259999999999997,20,1.0,10,10,123
gradual,5000,periodic,,,20,2,1,0.7958,0.815,0.7766,-0.03839999999999999,20,1.0,10,10,456
gradual,5000,periodic,,,20,2,1,0.8028,0.7874,0.8182,0.03080000000000005,20,1.0,10,10,789
gradual,5000,periodic,,,20,2,1,0.8212,0.8064,0.836,0.02959999999999996,20,1.0,10,10,1011
gradual,5000,periodic,,,20,2,1,0.7523,0.722,0.7826,0.06059999999999999,20,1.0,10,10,1213
gradual,5000,periodic,,,20,2,1,0.768,0.7716,0.7644,-0.007199999999999984,20,1.0,10,10,1415
gradual,5000,periodic,,,20,2,1,0.7933,0.778,0.8086,0.03059999999999996,20,1.0,10,10,1617
gradual,5000,periodic,,,20,2,1,0.7449,0.7896,0.7002,-0.08939999999999992,20,1.0,10,10,1819
gradual,5000,periodic,,,20,2,1,0.7537,0.7978,0.7096,-0.08819999999999995,20,1.0,10,10,2021
gradual,5000,periodic,,,20,2000,50,0.7495,0.771,0.728,-0.04300000000000004,4,0.2,2,2,42
gradual,5000,periodic,,,20,2000,50,0.732,0.7108,0.7532,0.04239999999999999,4,0.2,2,2,123
gradual,5000,periodic,,,20,2000,50,0.802,0.824,0.78,-0.04399999999999993,4,0.2,2,2,456
gradual,5000,periodic,,,20,2000,50,0.8086,0.7932,0.824,0.03079999999999994,4,0.2,2,2,789
gradual,5000,periodic,,,20,2000,50,0.8228,0.811,0.8346,0.023599999999999954,4,0.2,2,2,1011
gradual,5000,periodic,,,20,2000,50,0.755,0.7246,0.7854,0.060799999999999965,4,0.2,2,2,1213
gradual,5000,periodic,,,20,2000,50,0.7718,0.7722,0.7714,-0.0008000000000000229,4,0.2,2,2,1415
gradual,5000,periodic,,,20,2000,50,0.7975,0.7832,0.8118,0.02859999999999996,4,0.2,2,2,1617
gradual,5000,periodic,,,20,2000,50,0.7489,0.7894,0.7084,-0.08099999999999996,4,0.2,2,2,1819
gradual,5000,periodic,,,20,2000,50,0.75,0.7982,0.7018,-0.09640000000000004,4,0.2,2,2,2021
recurring,5000,periodic,,,5,2,1,0.7571,0.7712,0.743,-0.028200000000000003,5,1.0,3,2,42
recurring,5000,periodic,,,5,2,1,0.7215,0.7102,0.7328,0.022599999999999953,5,1.0,3,2,123
recurring,5000,periodic,,,5,2,1,0.8084,0.8208,0.796,-0.024799999999999933,5,1.0,3,2,456
recurring,5000,periodic,,,5,2,1,0.7972,0.795,0.7994,0.0043999999999999595,5,1.0,3,2,789
recurring,5000,periodic,,,5,2,1,0.8184,0.8118,0.825,0.01319999999999999,5,1.0,3,2,1011
recurring,5000,periodic,,,5,2,1,0.743,0.724,0.762,0.038000000000000034,5,1.0,3,2,1213
recurring,5000,periodic,,,5,2,1,0.7677,0.7714,0.764,-0.007399999999999962,5,1.0,3,2,1415
recurring,5000,periodic,,,5,2,1,0.7848,0.78,0.7896,0.009599999999999942,5,1.0,3,2,1617
recurring,5000,periodic,,,5,2,1,0.7622,0.7886,0.7358,-0.05279999999999996,5,1.0,3,2,1819
recurring,5000,periodic,,,5,2,1,0.7635,0.7934,0.7336,-0.059799999999999964,5,1.0,3,2,2021
recurring,5000,periodic,,,5,2000,50,0.7581,0.772,0.7442,-0.027800000000000047,3,0.6,2,1,42
recurring,5000,periodic,,,5,2000,50,0.725,0.7146,0.7354,0.02080000000000004,3,0.6,2,1,123
recurring,5000,periodic,,,5,2000,50,0.8063,0.8214,0.7912,-0.030200000000000005,3,0.6,2,1,456
recurring,5000,periodic,,,5,2000,50,0.7963,0.7924,0.8002,0.007800000000000029,3,0.6,2,1,789
recurring,5000,periodic,,,5,2000,50,0.8216,0.8126,0.8306,0.018000000000000016,3,0.6,2,1,1011
recurring,5000,periodic,,,5,2000,50,0.7428,0.7222,0.7634,0.041200000000000014,3,0.6,2,1,1213
recurring,5000,periodic,,,5,2000,50,0.7691,0.7712,0.767,-0.0041999999999999815,3,0.6,2,1,1415
recurring,5000,periodic,,,5,2000,50,0.7859,0.781,0.7908,0.00979999999999992,3,0.6,2,1,1617
recurring,5000,periodic,,,5,2000,50,0.7648,0.79,0.7396,-0.0504,3,0.6,2,1,1819
recurring,5000,periodic,,,5,2000,50,0.7664,0.7964,0.7364,-0.05999999999999994,3,0.6,2,1,2021
recurring,5000,periodic,,,10,2,1,0.7604,0.7792,0.7416,-0.03759999999999997,10,1.0,5,5,42
recurring,5000,periodic,,,10,2,1,0.7256,0.7128,0.7384,0.025599999999999956,10,1.0,5,5,123
recurring,5000,periodic,,,10,2,1,0.8088,0.8216,0.796,-0.025599999999999956,10,1.0,5,5,456
recurring,5000,periodic,,,10,2,1,0.7941,0.7918,0.7964,0.0046000000000000485,10,1.0,5,5,789
recurring,5000,periodic,,,10,2,1,0.8185,0.811,0.826,0.014999999999999902,10,1.0,5,5,1011
recurring,5000,periodic,,,10,2,1,0.7409,0.7232,0.7586,0.0354000000000001,10,1.0,5,5,1213
recurring,5000,periodic,,,10,2,1,0.7677,0.7722,0.7632,-0.009000000000000008,10,1.0,5,5,1415
recurring,5000,periodic,,,10,2,1,0.7801,0.776,0.7842,0.008199999999999985,10,1.0,5,5,1617
recurring,5000,periodic,,,10,2,1,0.7626,0.7874,0.7378,-0.04959999999999998,10,1.0,5,5,1819
recurring,5000,periodic,,,10,2,1,0.7643,0.796,0.7326,-0.06340000000000001,10,1.0,5,5,2021
recurring,5000,periodic,,,10,2000,50,0.7603,0.772,0.7486,-0.023399999999999976,4,0.4,2,2,42
recurring,5000,periodic,,,10,2000,50,0.7234,0.7136,0.7332,0.01959999999999995,4,0.4,2,2,123
recurring,5000,periodic,,,10,2000,50,0.8067,0.82,0.7934,-0.026599999999999957,4,0.4,2,2,456
recurring,5000,periodic,,,10,2000,50,0.7975,0.7926,0.8024,0.009800000000000031,4,0.4,2,2,789
recurring,5000,periodic,,,10,2000,50,0.818,0.8094,0.8266,0.017199999999999993,4,0.4,2,2,1011
recurring,5000,periodic,,,10,2000,50,0.7419,0.7232,0.7606,0.0374000000000001,4,0.4,2,2,1213
recurring,5000,periodic,,,10,2000,50,0.7698,0.7684,0.7712,0.0028000000000000247,4,0.4,2,2,1415
recurring,5000,periodic,,,10,2000,50,0.7849,0.7842,0.7856,0.0013999999999999568,4,0.4,2,2,1617
recurring,5000,periodic,,,10,2000,50,0.7647,0.7876,0.7418,-0.04579999999999995,4,0.4,2,2,1819
recurring,5000,periodic,,,10,2000,50,0.7651,0.7958,0.7344,-0.0613999999999999,4,0.4,2,2,2021
recurring,5000,periodic,,,20,2,1,0.7597,0.7796,0.7398,-0.03979999999999995,20,1.0,10,10,42
recurring,5000,periodic,,,20,2,1,0.7262,0.71,0.7424,0.032399999999999984,20,1.0,10,10,123
recurring,5000,periodic,,,20,2,1,0.8075,0.8194,0.7956,-0.023800000000000043,20,1.0,10,10,456
recurring,5000,periodic,,,20,2,1,0.7884,0.7822,0.7946,0.012399999999999967,20,1.0,10,10,789
recurring,5000,periodic,,,20,2,1,0.8162,0.807,0.8254,0.018399999999999972,20,1.0,10,10,1011
recurring,5000,periodic,,,20,2,1,0.7419,0.7258,0.758,0.032200000000000006,20,1.0,10,10,1213
recurring,5000,periodic,,,20,2,1,0.7677,0.7722,0.7632,-0.009000000000000008,20,1.0,10,10,1415
recurring,5000,periodic,,,20,2,1,0.7843,0.7804,0.7882,0.007800000000000029,20,1.0,10,10,1617
recurring,5000,periodic,,,20,2,1,0.7584,0.7846,0.7322,-0.0524,20,1.0,10,10,1819
recurring,5000,periodic,,,20,2,1,0.7647,0.7952,0.7342,-0.061000000000000054,20,1.0,10,10,2021
recurring,5000,periodic,,,20,2000,50,0.7587,0.7742,0.7432,-0.031000000000000028,4,0.2,2,2,42
recurring,5000,periodic,,,20,2000,50,0.7222,0.7108,0.7336,0.022800000000000042,4,0.2,2,2,123
recurring,5000,periodic,,,20,2000,50,0.8087,0.8208,0.7966,-0.0242,4,0.2,2,2,456
recurring,5000,periodic,,,20,2000,50,0.7946,0.794,0.7952,0.0011999999999999789,4,0.2,2,2,789
recurring,5000,periodic,,,20,2000,50,0.8169,0.8102,0.8236,0.013399999999999967,4,0.2,2,2,1011
recurring,5000,periodic,,,20,2000,50,0.7425,0.723,0.762,0.039000000000000035,4,0.2,2,2,1213
recurring,5000,periodic,,,20,2000,50,0.7695,0.7716,0.7674,-0.0041999999999999815,4,0.2,2,2,1415
recurring,5000,periodic,,,20,2000,50,0.7834,0.7832,0.7836,0.00039999999999995595,4,0.2,2,2,1617
recurring,5000,periodic,,,20,2000,50,0.7584,0.7854,0.7314,-0.05399999999999994,4,0.2,2,2,1819
recurring,5000,periodic,,,20,2000,50,0.766,0.798,0.734,-0.06400000000000006,4,0.2,2,2,2021
