drift_type,drift_point,policy_type,error_threshold,window_size,budget,retrain_latency,deploy_latency,overall_accuracy,pre_drift_accuracy,post_drift_accuracy,accuracy_drop,total_retrains,budget_utilization,retrains_before_drift,retrains_after_drift,random_seed
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7309,0.7562,0.7056,-0.05059999999999998,13,0.65,4,9,42
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7523,0.7356,0.769,0.033399999999999985,11,0.55,8,3,123
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7761,0.8022,0.75,-0.052200000000000024,6,0.3,2,4,456
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7859,0.7926,0.7792,-0.013399999999999967,4,0.2,2,2,789
abrupt,5000,error_threshold,0.27,200,20,500,20,0.8106,0.8014,0.8198,0.018399999999999972,5,0.25,2,3,1011
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7543,0.7308,0.7778,0.04700000000000004,9,0.45,7,2,1213
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7835,0.8076,0.7594,-0.04820000000000002,6,0.3,2,4,1415
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7787,0.7716,0.7858,0.014200000000000101,4,0.2,2,2,1617
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7222,0.7718,0.6726,-0.09920000000000007,13,0.65,5,8,1819
abrupt,5000,error_threshold,0.27,200,20,500,20,0.7333,0.7916,0.675,-0.11659999999999993,11,0.55,2,9,2021
gradual,5000,error_threshold,0.27,200,5,10,1,0.6042,0.6904,0.518,-0.1724,5,1.0,5,0,42
gradual,5000,error_threshold,0.27,200,5,10,1,0.6097,0.6872,0.5322,-0.15500000000000003,5,1.0,5,0,123
gradual,5000,error_threshold,0.27,200,5,10,1,0.5368,0.5776,0.496,-0.0816,5,1.0,5,0,456
gradual,5000,error_threshold,0.27,200,5,10,1,0.5506,0.6668,0.4344,-0.23239999999999994,5,1.0,5,0,789
gradual,5000,error_threshold,0.27,200,5,10,1,0.5671,0.6562,0.478,-0.17820000000000003,5,1.0,5,0,1011
gradual,5000,error_threshold,0.27,200,5,10,1,0.6291,0.674,0.5842,-0.08979999999999999,5,1.0,5,0,1213
gradual,5000,error_threshold,0.27,200,5,10,1,0.634,0.6382,0.6298,-0.008399999999999963,5,1.0,5,0,1415
gradual,5000,error_threshold,0.27,200,5,10,1,0.5387,0.5952,0.4822,-0.11299999999999993,5,1.0,5,0,1617
gradual,5000,error_threshold,0.27,200,5,10,1,0.5672,0.6672,0.4672,-0.2,5,1.0,5,0,1819
gradual,5000,error_threshold,0.27,200,5,10,1,0.5926,0.675,0.5102,-0.16480000000000006,5,1.0,5,0,2021
gradual,5000,error_threshold,0.27,200,5,100,5,0.5971,0.6732,0.521,-0.1522,5,1.0,5,0,42
gradual,5000,error_threshold,0.27,200,5,100,5,0.6265,0.6852,0.5678,-0.11740000000000006,5,1.0,5,0,123
gradual,5000,error_threshold,0.27,200,5,100,5,0.6988,0.8072,0.5904,-0.2168,5,1.0,3,2,456
gradual,5000,error_threshold,0.27,200,5,100,5,0.5712,0.7642,0.3782,-0.386,5,1.0,5,0,789
gradual,5000,error_threshold,0.27,200,5,100,5,0.739,0.7882,0.6898,-0.09840000000000004,5,1.0,4,1,1011
gradual,5000,error_threshold,0.27,200,5,100,5,0.6284,0.6816,0.5752,-0.10639999999999994,5,1.0,5,0,1213
gradual,5000,error_threshold,0.27,200,5,100,5,0.7322,0.772,0.6924,-0.0796,5,1.0,5,0,1415
gradual,5000,error_threshold,0.27,200,5,100,5,0.6281,0.7556,0.5006,-0.255,5,1.0,5,0,1617
gradual,5000,error_threshold,0.27,200,5,100,5,0.6168,0.7854,0.4482,-0.3372,5,1.0,5,0,1819
gradual,5000,error_threshold,0.27,200,5,100,5,0.6682,0.7804,0.556,-0.22439999999999993,5,1.0,5,0,2021
gradual,5000,error_threshold,0.27,200,5,500,20,0.7056,0.773,0.6382,-0.13480000000000003,5,1.0,4,1,42
gradual,5000,error_threshold,0.27,200,5,500,20,0.6112,0.7114,0.511,-0.20040000000000002,5,1.0,5,0,123
gradual,5000,error_threshold,0.27,200,5,500,20,0.786,0.8186,0.7534,-0.06520000000000004,5,1.0,2,3,456
gradual,5000,error_threshold,0.27,200,5,500,20,0.7919,0.8064,0.7774,-0.029000000000000026,5,1.0,1,4,789
gradual,5000,error_threshold,0.27,200,5,500,20,0.7937,0.7758,0.8116,0.03579999999999994,4,0.8,2,2,1011
gradual,5000,error_threshold,0.27,200,5,500,20,0.5908,0.7352,0.4464,-0.28879999999999995,5,1.0,5,0,1213
gradual,5000,error_threshold,0.27,200,5,500,20,0.7667,0.765,0.7684,0.0033999999999999586,5,1.0,5,0,1415
gradual,5000,error_threshold,0.27,200,5,500,20,0.6254,0.7502,0.5006,-0.24959999999999993,5,1.0,5,0,1617
gradual,5000,error_threshold,0.27,200,5,500,20,0.7573,0.7966,0.718,-0.0786,5,1.0,2,3,1819
gradual,5000,error_threshold,0.27,200,5,500,20,0.7213,0.778,0.6646,-0.11340000000000006,5,1.0,3,2,2021
gradual,5000,error_threshold,0.27,200,10,10,1,0.5323,0.5924,0.4722,-0.12020000000000003,10,1.0,10,0,42
gradual,5000,error_threshold,0.27,200,10,10,1,0.4943,0.5076,0.481,-0.026600000000000068,10,1.0,10,0,123
gradual,5000,error_threshold,0.27,200,10,10,1,0.5901,0.6956,0.4846,-0.21100000000000002,10,1.0,10,0,456
gradual,5000,error_threshold,0.27,200,10,10,1,0.558,0.6736,0.4424,-0.23119999999999996,10,1.0,10,0,789
gradual,5000,error_threshold,0.27,200,10,10,1,0.5809,0.6128,0.549,-0.06379999999999997,10,1.0,10,0,1011
gradual,5000,error_threshold,0.27,200,10,10,1,0.4871,0.5636,0.4106,-0.15299999999999997,10,1.0,10,0,1213
gradual,5000,error_threshold,0.27,200,10,10,1,0.5823,0.6378,0.5268,-0.11099999999999999,10,1.0,10,0,1415
gradual,5000,error_threshold,0.27,200,10,10,1,0.567,0.652,0.482,-0.17000000000000004,10,1.0,10,0,1617
gradual,5000,error_threshold,0.27,200,10,10,1,0.602,0.6916,0.5124,-0.17920000000000003,10,1.0,10,0,1819
gradual,5000,error_threshold,0.27,200,10,10,1,0.6146,0.6744,0.5548,-0.11960000000000004,10,1.0,10,0,2021
gradual,5000,error_threshold,0.27,200,10,100,5,0.7559,0.7986,0.7132,-0.08540000000000003,10,1.0,2,8,42
gradual,5000,error_threshold,0.27,200,10,100,5,0.6243,0.6586,0.59,-0.0686,10,1.0,10,0,123
gradual,5000,error_threshold,0.27,200,10,100,5,0.7944,0.812,0.7768,-0.03520000000000001,8,0.8,1,7,456
gradual,5000,error_threshold,0.27,200,10,100,5,0.7379,0.7706,0.7052,-0.0653999999999999,10,1.0,5,5,789
gradual,5000,error_threshold,0.27,200,10,100,5,0.7945,0.7998,0.7892,-0.010599999999999943,5,0.5,2,3,1011
gradual,5000,error_threshold,0.27,200,10,100,5,0.5518,0.6442,0.4594,-0.18480000000000002,10,1.0,10,0,1213
gradual,5000,error_threshold,0.27,200,10,100,5,0.6954,0.7196,0.6712,-0.0484,10,1.0,10,0,1415
gradual,5000,error_threshold,0.27,200,10,100,5,0.7642,0.765,0.7634,-0.0016000000000000458,10,1.0,8,2,1617
gradual,5000,error_threshold,0.27,200,10,100,5,0.7243,0.7954,0.6532,-0.1422,10,1.0,3,7,1819
gradual,5000,error_threshold,0.27,200,10,100,5,0.7458,0.7836,0.708,-0.0756,10,1.0,3,7,2021
gradual,5000,error_threshold,0.27,200,10,500,20,0.7302,0.7724,0.688,-0.08440000000000003,10,1.0,3,7,42
gradual,5000,error_threshold,0.27,200,10,500,20,0.6311,0.719,0.5432,-0.17579999999999996,10,1.0,9,1,123
gradual,5000,error_threshold,0.27,200,10,500,20,0.784,0.813,0.755,-0.05799999999999994,4,0.4,1,3,456
gradual,5000,error_threshold,0.27,200,10,500,20,0.7706,0.7782,0.763,-0.015199999999999991,5,0.5,2,3,789
gradual,5000,error_threshold,0.27,200,10,500,20,0.8104,0.813,0.8078,-0.005199999999999982,3,0.3,1,2,1011
gradual,5000,error_threshold,0.27,200,10,500,20,0.5739,0.7054,0.4424,-0.263,10,1.0,9,1,1213
gradual,5000,error_threshold,0.27,200,10,500,20,0.774,0.759,0.789,0.030000000000000027,8,0.8,6,2,1415
gradual,5000,error_threshold,0.27,200,10,500,20,0.7812,0.7934,0.769,-0.024399999999999977,5,0.5,1,4,1617
gradual,5000,error_threshold,0.27,200,10,500,20,0.7197,0.7624,0.677,-0.08539999999999992,10,1.0,6,4,1819
gradual,5000,error_threshold,0.27,200,10,500,20,0.7421,0.7844,0.6998,-0.08460000000000001,10,1.0,1,9,2021
gradual,5000,error_threshold,0.27,200,20,10,1,0.5763,0.6028,0.5498,-0.05300000000000005,20,1.0,20,0,42
gradual,5000,error_threshold,0.27,200,20,10,1,0.5618,0.5574,0.5662,0.00880000000000003,20,1.0,20,0,123
gradual,5000,error_threshold,0.27,200,20,10,1,0.5442,0.6432,0.4452,-0.198,20,1.0,20,0,456
gradual,5000,error_threshold,0.27,200,20,10,1,0.5741,0.6504,0.4978,-0.15259999999999996,20,1.0,20,0,789
gradual,5000,error_threshold,0.27,200,20,10,1,0.5576,0.5846,0.5306,-0.05400000000000005,20,1.0,20,0,1011
gradual,5000,error_threshold,0.27,200,20,10,1,0.5972,0.6752,0.5192,-0.15600000000000003,20,1.0,20,0,1213
gradual,5000,error_threshold,0.27,200,20,10,1,0.5748,0.566,0.5836,0.01760000000000006,20,1.0,20,0,1415
gradual,5000,error_threshold,0.27,200,20,10,1,0.496,0.6264,0.3656,-0.2608,20,1.0,20,0,1617
gradual,5000,error_threshold,0.27,200,20,10,1,0.519,0.65,0.388,-0.262,20,1.0,20,0,1819
gradual,5000,error_threshold,0.27,200,20,10,1,0.5776,0.6052,0.55,-0.055199999999999916,20,1.0,20,0,2021
gradual,5000,error_threshold,0.27,200,20,100,5,0.7663,0.792,0.7406,-0.0514,20,1.0,3,17,42
gradual,5000,error_threshold,0.27,200,20,100,5,0.6434,0.7106,0.5762,-0.13439999999999996,20,1.0,20,0,123
gradual,5000,error_threshold,0.27,200,20,100,5,0.7916,0.81,0.7732,-0.036800000000000055,9,0.45,1,8,456
gradual,5000,error_threshold,0.27,200,20,100,5,0.7957,0.779,0.8124,0.033399999999999985,13,0.65,5,8,789
gradual,5000,error_threshold,0.27,200,20,100,5,0.8124,0.8074,0.8174,0.010000000000000009,7,0.35,4,3,1011
gradual,5000,error_threshold,0.27,200,20,100,5,0.5977,0.7048,0.4906,-0.2142,20,1.0,20,0,1213
gradual,5000,error_threshold,0.27,200,20,100,5,0.7716,0.7802,0.763,-0.017199999999999993,20,1.0,5,15,1415
gradual,5000,error_threshold,0.27,200,20,100,5,0.6401,0.7468,0.5334,-0.21340000000000003,20,1.0,19,1,1617
gradual,5000,error_threshold,0.27,200,20,100,5,0.7113,0.7766,0.646,-0.13059999999999994,20,1.0,8,12,1819
gradual,5000,error_threshold,0.27,200,20,100,5,0.7437,0.777,0.7104,-0.06659999999999999,20,1.0,6,14,2021
gradual,5000,error_threshold,0.27,200,20,500,20,0.7437,0.7842,0.7032,-0.08099999999999996,11,0.55,2,9,42
gradual,5000,error_threshold,0.27,200,20,500,20,0.6989,0.692,0.7058,0.013800000000000034,18,0.9,10,8,123
gradual,5000,error_threshold,0.27,200,20,500,20,0.7841,0.819,0.7492,-0.06979999999999997,4,0.2,1,3,456
gradual,5000,error_threshold,0.27,200,20,500,20,0.773,0.7798,0.7662,-0.013600000000000056,7,0.35,3,4,789
gradual,5000,error_threshold,0.27,200,20,500,20,0.8075,0.802,0.813,0.010999999999999899,3,0.15,1,2,1011
gradual,5000,error_threshold,0.27,200,20,500,20,0.7319,0.712,0.7518,0.03980000000000006,13,0.65,9,4,1213
gradual,5000,error_threshold,0.27,200,20,500,20,0.7655,0.7512,0.7798,0.02860000000000007,10,0.5,7,3,1415
gradual,5000,error_threshold,0.27,200,20,500,20,0.7776,0.7696,0.7856,0.016000000000000014,5,0.25,2,3,1617
gradual,5000,error_threshold,0.27,200,20,500,20,0.7464,0.8032,0.6896,-0.11360000000000003,10,0.5,1,9,1819
gradual,5000,error_threshold,0.27,200,20,500,20,0.7445,0.7982,0.6908,-0.10740000000000005,11,0.55,2,9,2021
recurring,5000,error_threshold,0.27,200,5,10,1,0.6291,0.7122,0.546,-0.16620000000000001,5,1.0,5,0,42
recurring,5000,error_threshold,0.27,200,5,10,1,0.6236,0.6582,0.589,-0.06920000000000004,5,1.0,5,0,123
recurring,5000,error_threshold,0.27,200,5,10,1,0.6005,0.6398,0.5612,-0.0786,5,1.0,5,0,456
recurring,5000,error_threshold,0.27,200,5,10,1,0.6092,0.6836,0.5348,-0.14879999999999993,5,1.0,5,0,789
recurring,5000,error_threshold,0.27,200,5,10,1,0.6073,0.658,0.5566,-0.10140000000000005,5,1.0,5,0,1011
recurring,5000,error_threshold,0.27,200,5,10,1,0.6379,0.6246,0.6512,0.026599999999999957,5,1.0,5,0,1213
recurring,5000,error_threshold,0.27,200,5,10,1,0.6628,0.7164,0.6092,-0.10720000000000007,5,1.0,5,0,1415
recurring,5000,error_threshold,0.27,200,5,10,1,0.5617,0.6306,0.4928,-0.13780000000000003,5,1.0,5,0,1617
recurring,5000,error_threshold,0.27,200,5,10,1,0.5908,0.6314,0.5502,-0.08119999999999994,5,1.0,5,0,1819
recurring,5000,error_threshold,0.27,200,5,10,1,0.5651,0.618,0.5122,-0.1058,5,1.0,5,0,2021
recurring,5000,error_threshold,0.27,200,5,100,5,0.7204,0.7798,0.661,-0.11880000000000002,5,1.0,5,0,42
recurring,5000,error_threshold,0.27,200,5,100,5,0.6394,0.7108,0.568,-0.14280000000000004,5,1.0,5,0,123
recurring,5000,error_threshold,0.27,200,5,100,5,0.6982,0.8072,0.5892,-0.21800000000000008,5,1.0,2,3,456
recurring,5000,error_threshold,0.27,200,5,100,5,0.7064,0.8102,0.6026,-0.2076,5,1.0,3,2,789
recurring,5000,error_threshold,0.27,200,5,100,5,0.6937,0.7592,0.6282,-0.131,5,1.0,5,0,1011
recurring,5000,error_threshold,0.27,200,5,100,5,0.6255,0.7002,0.5508,-0.1494000000000001,5,1.0,5,0,1213
recurring,5000,error_threshold,0.27,200,5,100,5,0.7097,0.7528,0.6666,-0.08620000000000005,5,1.0,5,0,1415
recurring,5000,error_threshold,0.27,200,5,100,5,0.7254,0.7958,0.655,-0.14079999999999993,5,1.0,2,3,1617
recurring,5000,error_threshold,0.27,200,5,100,5,0.6329,0.7492,0.5166,-0.23260000000000003,5,1.0,5,0,1819
recurring,5000,error_threshold,0.27,200,5,100,5,0.7115,0.7842,0.6388,-0.14539999999999997,5,1.0,5,0,2021
recurring,5000,error_threshold,0.27,200,5,500,20,0.6843,0.7406,0.628,-0.11260000000000003,5,1.0,5,0,42
recurring,5000,error_threshold,0.27,200,5,500,20,0.6912,0.7266,0.6558,-0.07079999999999997,5,1.0,5,0,123
recurring,5000,error_threshold,0.27,200,5,500,20,0.6943,0.8308,0.5578,-0.273,5,1.0,1,4,456
recurring,5000,error_threshold,0.27,200,5,500,20,0.6841,0.7952,0.573,-0.22220000000000006,5,1.0,2,3,789
recurring,5000,error_threshold,0.27,200,5,500,20,0.7509,0.7784,0.7234,-0.05499999999999994,5,1.0,4,1,1011
recurring,5000,error_threshold,0.27,200,5,500,20,0.6431,0.7286,0.5576,-0.17100000000000004,5,1.0,5,0,1213
recurring,5000,error_threshold,0.27,200,5,500,20,0.7609,0.7788,0.743,-0.035800000000000054,5,1.0,4,1,1415
recurring,5000,error_threshold,0.27,200,5,500,20,0.6892,0.7832,0.5952,-0.18800000000000006,5,1.0,2,3,1617
recurring,5000,error_threshold,0.27,200,5,500,20,0.6812,0.799,0.5634,-0.23560000000000003,5,1.0,2,3,1819
recurring,5000,error_threshold,0.27,200,5,500,20,0.714,0.8056,0.6224,-0.18320000000000003,5,1.0,2,3,2021
recurring,5000,error_threshold,0.27,200,10,10,1,0.5852,0.6188,0.5516,-0.06720000000000004,10,1.0,10,0,42
recurring,5000,error_threshold,0.27,200,10,10,1,0.5437,0.582,0.5054,-0.0766,10,1.0,10,0,123
recurring,5000,error_threshold,0.27,200,10,10,1,0.6296,0.6944,0.5648,-0.12960000000000005,10,1.0,10,0,456
recurring,5000,error_threshold,0.27,200,10,10,1,0.5879,0.6282,0.5476,-0.0806,10,1.0,10,0,789
recurring,5000,error_threshold,0.27,200,10,10,1,0.581,0.6042,0.5578,-0.0464,10,1.0,10,0,1011
recurring,5000,error_threshold,0.27,200,10,10,1,0.5822,0.648,0.5164,-0.13160000000000005,10,1.0,10,0,1213
recurring,5000,error_threshold,0.27,200,10,10,1,0.535,0.5618,0.5082,-0.05359999999999998,10,1.0,10,0,1415
recurring,5000,error_threshold,0.27,200,10,10,1,0.556,0.5672,0.5448,-0.022400000000000087,10,1.0,10,0,1617
recurring,5000,error_threshold,0.27,200,10,10,1,0.6725,0.735,0.61,-0.125,10,1.0,10,0,1819
recurring,5000,error_threshold,0.27,200,10,10,1,0.6047,0.6406,0.5688,-0.07179999999999997,10,1.0,10,0,2021
recurring,5000,error_threshold,0.27,200,10,100,5,0.7311,0.7748,0.6874,-0.08740000000000003,10,1.0,2,8,42
recurring,5000,error_threshold,0.27,200,10,100,5,0.6609,0.7208,0.601,-0.11980000000000002,10,1.0,10,0,123
recurring,5000,error_threshold,0.27,200,10,100,5,0.7154,0.7982,0.6326,-0.16559999999999997,10,1.0,4,6,456
